Synthetic_D_ORIXCOOR,Synthetic_D_ORIYCOOR,Synthetic_D_DESTXCOOR,Synthetic_D_DESTYCOOR,Synthetic_P_SEXE,Synthetic_P_GRAGE,Synthetic_D_HREDE
264468.9028263092,2567536.1912846565,327948.7614631653,2274434.839397669,2,92,17.859365502266037
234105.93914985657,1953394.868671894,95003.07488441467,3795825.564801693,2,29,20.022089272592698
332954.4429779053,3141871.7179894447,282032.7227115631,3964101.9704937935,1,72,3.2115964180105716
235211.492061615,1869874.2924034595,377730.0958633423,3261514.809310436,2,32,10.612676726546676
329409.2779159546,1829298.7187802792,208277.339220047,2885435.1202845573,1,21,4.325011973039648
339521.3131904602,3171031.827569008,283856.3566207886,3140570.099413395,2,62,18.831357201054622
253837.09120750427,2622342.101454735,237777.56142616272,1976618.7901496887,2,82,21.173138826420725
503564.3582344055,2938490.451335907,347922.1706390381,1816429.0262758727,1,38,9.902869395645354
333145.48778533936,2701318.481385708,361845.62492370605,3965791.689157486,2,95,15.779450530282713
215271.50321006772,2806379.530012608,307090.6882286072,1831563.859283924,1,42,17.04685791834441
352556.92052841187,2139245.2659606934,378416.1334037781,2323923.56428504,1,29,8.150958537137516
245774.9252319336,2592399.063408375,352305.1147460937,4041442.763924599,2,5,10.428500454265846
232618.1535720825,2133488.60090971,255260.2891921997,2803852.139055729,2,93,0.12458292409171215
280611.9565963745,2426498.8150298595,256422.49035835263,3036996.6148734093,1,54,18.351799352712945
446214.9386405945,3691257.210612297,245809.4184398651,3162451.115071773,2,65,21.639175425704725
424302.4711608887,2410494.809091091,488443.8519477844,2609080.9447169304,1,26,21.594702504692098
207858.36029052731,1945679.659128189,366462.3146057129,3336853.0185222626,1,73,14.987866249367169
294159.7228050232,2003448.1583833692,309172.7261543274,3534539.39807415,2,85,21.12758396450039
215558.1240653992,2794782.402098179,312616.003036499,3260682.0303201675,1,13,3.6445491292956245
484123.0635643005,2564839.36971426,333358.7055206299,2287738.506704569,2,80,22.517330214589567
246061.08117103577,1972105.7886183264,261921.412229538,1727241.0877346992,1,96,16.4722940204168
212990.85664749143,2179351.541250944,235932.8095912933,1856241.3975596428,2,10,22.334947308971085
309279.33502197266,3110753.06391716,311946.4521408081,3724108.09391737,2,0,6.680532153662869
368761.0750198364,2625730.4078936577,289017.62413978577,3630660.382270813,1,75,22.772079847826472
359118.426322937,2686463.331222534,165630.3231716156,1614102.5722324848,2,11,7.300101319899407
223536.390542984,2600382.7929496765,224445.0693130493,2450427.83087492,1,77,21.417805769269783
348631.48975372314,2614947.709083557,278744.7814941406,1656149.1950452328,1,73,22.851201881475003
272863.5196685791,3153414.4079089165,276163.9778614044,3773659.820079804,2,13,15.947547054723373
280019.63543891907,2400091.188341379,252720.1657295227,2996354.6758294106,1,3,23.630204385457848
481686.9025230408,2624474.969863892,240839.76793289185,2296964.9822711945,2,78,9.381676021802743
265019.23847198486,2059090.211689472,307151.5922546387,2545788.5181307797,1,13,21.5896324645098
363041.4967536926,1662108.6263358593,313370.59783935547,3280096.515476704,2,92,23.47546112012645
281798.565864563,2419163.7539565563,269970.9539413452,3285818.009912968,2,64,18.509709592593147
134269.58668231964,3120852.229475975,149667.35291481018,3532647.524833679,1,28,15.306107978841828
327906.63290023804,1906030.295997858,251832.51547813416,3881746.459066868,2,68,4.270429247019072
257765.7942771912,2209762.6543045044,285156.4054489136,3506622.49326706,2,58,7.288642805564049
265943.08066368103,1993319.6330070496,331491.1012649536,2836082.796216011,1,11,16.29260952746747
317550.8027076721,3856338.901162148,407017.8871154785,3300180.77147007,1,64,6.30070296294835
179654.46758270264,2759174.448430538,246383.3932876587,2687779.6297073364,2,67,13.340350538188073
266650.0573158264,1505060.974597931,227736.64045333865,3034864.052295685,2,21,1.8041306163743398
279672.98674583435,2768710.5783224106,270336.699962616,2450577.229529619,2,57,1.5641202226675703
308944.4522857666,1727752.2849738598,230886.41214370728,2210655.5291712284,1,12,20.899626324967347
326169.49129104614,3662907.860159874,279281.1517715454,1891396.414875984,2,94,21.80807600944013
309425.0683784485,2819396.633267402,370624.2804527283,2582047.586917877,1,8,10.380327237365604
263331.7356109619,2478061.841607094,295862.6036643982,2492779.3676257133,1,7,5.070419329433585
288738.9426231384,2755105.667054653,304475.248336792,2475331.37857914,1,80,15.212705976955975
402518.1059837341,1788358.4411740303,275461.18545532227,3124056.1195611954,1,92,13.596186582806427
269542.15812683105,2484628.5012066364,177268.66054534912,1398511.44438982,2,11,7.534988479828827
260304.1296005249,2647545.669794082,189391.35122299197,2207552.563458681,2,43,3.658550034646388
319482.8872680664,2217790.2706563477,402142.5967216492,2554340.4824733734,1,67,16.370874676333575
207582.0927619934,2334255.926311016,198578.04226875305,3964494.658052921,1,91,14.325343011086511
176941.64562225342,2586002.599000931,149837.22615242004,2360028.0352830887,1,71,1.3468307504944173
327496.36220932007,2584488.427579403,353537.67919540405,3003691.87772274,2,38,9.628794196892011
305256.9513320923,1724084.4486057758,317462.11099624634,2123566.358834505,1,47,1.950428618581901
337959.01584625244,2721581.03710413,250304.7649860382,2303431.9408237934,1,52,14.92887700293765
269314.97502326965,2424479.2571663857,273600.3224849701,2508777.409851551,1,86,2.3611403199626846
332270.30086517334,3043696.7698931694,219275.77304840088,3468061.125457287,1,93,8.736874031608586
360494.6856498718,2837907.3865413666,264400.363445282,2203410.076707601,1,86,18.213915070389795
292405.23624420166,3205406.974732876,387190.8550262451,2738950.4274725914,1,32,8.136541122685342
327896.1544036865,3113770.090997219,141121.37007713318,2117063.0063414574,1,70,14.31914259173808
349426.7826080322,2135671.014010906,372643.9838409424,1924280.1750600336,2,79,2.42630156590117
178748.57831001282,2212699.094802141,279976.5770435333,2666267.7525877957,2,28,8.723344255683237
417433.5842132568,2399595.435589552,407109.1537475586,1839650.501102209,2,43,20.478362488348246
253932.59572982788,2741150.272965431,298220.90911865234,2136136.183619499,1,27,16.2071511293791
147997.44534492493,2267910.690367222,296843.5769081116,2529322.7067291737,1,9,1.9217624137262104
430168.2834625244,3348746.191263199,361669.4574356079,1744212.285578251,1,76,23.364390623531417
261994.74382400516,3425549.027204513,207643.7120437622,2250163.445264101,2,23,2.2918564169954356
383479.96520996094,2665950.605392456,260210.7708454132,3470574.4481682777,1,58,13.978102057474652
264147.9139328003,2406832.324773073,349271.85821533203,2556120.8801567554,1,91,6.801620058532476
165431.5893650055,1533265.9726142883,335280.1327705384,2916771.2205052376,2,81,14.326194837085508
294363.58857154846,2524878.517270088,329944.7183609009,2322718.435525894,1,82,21.124975571465768
347836.94791793823,2494230.07902503,159361.85765266418,3584551.706373692,1,38,16.514980215317202
421645.4749107361,3519576.595246792,273989.58253860474,2498826.26670599,1,50,23.811428506994286
430219.46001052856,3450971.876680851,249538.8512611389,2379171.706706285,2,55,13.221517389178985
423338.306427002,2109514.1690969467,385459.43546295166,2555377.709776163,1,28,8.695296249129932
291710.2937698364,2284622.543156147,306703.73487472534,3837145.532131195,2,93,10.204365770422934
220306.18834495544,2058443.0723786356,250318.42637062076,2658304.819583893,2,55,10.498170098658969
331272.98402786255,861223.9551097155,339949.32222366333,2991557.4039816856,1,43,9.701723295575722
251663.7508869171,3008469.576358795,292847.76496887207,2544754.196226597,2,25,19.893200261052996
299204.04601097107,1872882.9091191287,262100.5301475525,2106628.9553642278,1,97,8.551482263213202
312607.95640945435,2919454.585492611,251894.385099411,2075519.7820663447,1,25,10.33884655686747
330091.4888381958,1838093.6661958692,234871.4416027069,3548397.231936455,1,52,2.2199119350806282
235075.8080482483,2503059.7383081918,329090.34538269043,3352833.016693592,2,12,11.427650770099795
342968.0948257446,2638808.371603489,348185.56356430054,3436821.056306362,2,17,14.241298256679741
240247.19643592837,2867132.026553154,232959.7060680389,3473675.273060798,2,53,19.197973880273135
243123.77619743347,2575162.40388155,258095.25895118716,3400591.653168201,2,41,16.48253476437469
262831.7539691925,2533116.5456473827,227523.65517616272,1543408.566236496,1,48,2.5439515467921043
286249.1195201874,2695247.4216222763,222814.96572494507,2750886.722445488,2,18,19.22035078159586
210137.2008323669,2106453.866869211,311482.3226928711,2633956.661760807,2,85,6.537993630502929
393678.83253097534,3551256.1441659927,258195.7881450653,2142928.3939003944,2,49,8.59240196019464
134886.3606452942,1648331.6848874092,368390.0003433228,2487197.943985462,1,27,10.786291677303003
278599.85280036926,2305242.9216504097,303540.8024787903,2830817.2964453697,1,28,6.396593390253409
288896.2631225586,2646436.113357544,200965.33346176147,1835172.823101282,2,13,0.4614724138603936
263212.96739578247,1546555.112928152,294878.1971931457,2564686.453998089,1,75,14.732628864573268
268758.4881782532,2121791.160285473,466844.165802002,1719038.8416349888,1,87,22.10552947135748
207885.3433132172,2635875.7539987564,244067.64554977417,2464387.047857046,2,5,16.12543631927626
278994.7097301483,2191562.014102936,147597.42963314056,2630804.4571876526,2,55,2.277608590567813
208112.47277259827,3567505.8856606483,281520.9929943085,3376404.0568470955,2,94,16.808944110460697
355121.8991279602,2032854.768097401,275854.52246665955,3512506.6900253296,2,59,4.604140787275917
403128.8628578186,2981821.871995926,351614.46380615234,1200879.4263750317,2,17,15.188911954608974
255146.2059020996,2275751.4437139034,237319.58317756653,2332707.501769066,2,63,23.030878363104172
337980.4735183716,2568413.0100011826,210572.86310195923,2147141.0689651966,2,72,2.5624424135976356
373164.7973060608,3348040.943980217,334473.1454849243,2718994.620680809,1,89,21.528044779135413
216102.6303768158,2642833.419084549,269175.17828941345,2747358.651041985,1,74,19.896970258184474
383608.3536148071,2337390.851408243,258579.30827140808,2637759.369790554,2,61,14.418922701949198
302305.5558204651,3547630.20670414,302371.3593482971,1815178.6344647408,1,50,5.733691562630416
292043.7459945679,2345653.8050472736,224493.59941482544,2859187.443435192,2,18,9.258089582349717
207295.9189414978,3036462.939023972,255355.1857471466,2262368.4131503105,1,50,13.44174730679445
200879.37760353088,3263584.064781666,219490.2424812317,3218466.282725334,2,22,2.928657043783889
227067.66176223755,3188779.225587845,303129.4231414795,1612340.0656878948,2,82,15.45088294360106
206322.3843574524,2698880.087375641,98671.47850990295,2723662.8316640854,2,57,2.9211022892380316
315559.63802337646,2642549.607515335,424262.2022628784,3260954.2202949524,1,6,11.726520963745001
255492.31815338132,1976605.7923138144,342124.8083114624,3592461.4247083664,1,17,17.132230409267734
303472.85318374634,2520820.898741484,185481.45937919617,2176459.7521424294,1,22,0.7809107612381656
309508.5744857788,2170780.3095281124,330615.9858703613,1830349.555581808,2,43,13.211443912875795
242752.0399093628,2699405.199944973,205343.3601856232,2070553.0796051023,1,87,16.937608563411143
362377.1314620972,2721752.9143691063,268348.7002849579,2178938.5159015656,1,97,6.262007205536584
262071.22254371643,2516770.6201672554,213838.27376365665,2895149.549901485,1,87,11.6277239398925
387598.3362197876,2557896.38453722,274906.5225124359,2350500.621587038,1,44,13.625705322083547
229138.756275177,2010508.1240832808,296028.5966396332,1206792.4477458,1,61,9.120299790373247
304922.1043586731,2845634.523510933,286136.8064880371,2083404.8809707165,2,87,3.080291791246902
409148.24056625366,2113667.5128638744,318388.9393806457,3170016.1613821983,1,28,6.374471066571151
254979.2473316193,1765679.2054772377,320044.72064971924,1367941.9106543064,1,59,2.136369416555643
243388.22412490845,2864835.8441591263,381655.06172180176,2729413.9917492867,2,43,2.3723171838561803
491573.0242729187,2539654.762923717,277497.8940486908,2691457.558512688,2,73,18.897032635862605
360518.3963775635,2331836.6467654705,376654.1724205017,3490523.5266685486,2,94,13.741780279830335
334716.18938446045,2821003.777444362,200545.60351371765,3686410.699903965,1,5,13.085476386747663
272742.76661872864,1188057.0612847805,264525.1040458679,1477380.0187408924,2,21,15.524692147198811
294077.23593711853,2685346.129000187,314976.88341140747,3383507.909357548,2,0,19.121411240391037
419428.7543296814,3000791.0665869717,297883.0223083496,2731845.657467842,1,52,12.43965199725193
372537.76836395264,3330348.901450634,286662.8234386444,2977801.1061549187,1,22,12.019909383826153
428761.2323760986,2980366.72604084,293772.32241630554,3388188.9652609825,1,9,1.5999135675033511
301360.45265197754,2894275.4836678505,276677.35266685486,3309045.907199383,2,80,18.637428981190762
298773.9806175232,3198647.7942466736,248666.0783290863,987418.7202900648,2,49,16.32766697142307
276509.213924408,2848385.1714134216,353616.17851257324,2841835.7912898064,2,93,23.713168573481568
304583.60958099365,1472563.47951293,288027.4956226349,2739741.919219494,1,94,19.810974405977543
262862.74242401123,2970352.5816202164,226748.10338020325,3930084.951937199,2,82,13.012401476948527
278190.9410953522,3829239.483773708,182427.6571273804,2508453.5343647003,1,31,19.820169222895764
306056.2496185303,1986947.9409456253,277901.2088775635,3541464.0333652496,1,52,22.18314158537978
181253.6542415619,2628102.7423143387,246164.8111343384,2747087.684392929,1,95,0.7614304702563086
439171.3147163391,1528619.9344098568,298662.704706192,2768095.857143402,1,54,3.01670751246769
291896.7251777649,2224127.403765917,327689.9461746216,2560433.71501565,2,66,17.916764904361045
306182.09886550903,4149539.8011803622,288934.4935417176,3085520.747423172,1,53,19.633151828641733
433754.6472549439,3245599.953234196,195958.57906341556,2991847.026348114,1,63,12.301673816796614
295326.3227939606,1898398.884266615,340953.9346694946,4415366.647183895,2,29,6.443192117619906
359529.8056602478,2682289.038002491,164245.6774711609,2899438.529908657,1,4,12.315474873491961
290483.2546710968,2326206.595927477,181089.39576148987,3241442.786574364,2,7,6.2284976295581655
407272.12476730347,2397751.1191368103,367122.78175354,3977489.741444588,2,93,2.1514277330837173
470119.2145347595,3639198.27836752,176082.64136314392,1571143.8071727753,2,8,5.428824331750511
249238.3186817169,1413034.614533186,116314.1016960144,2707364.76880312,1,55,5.516271983589787
364320.3024864197,3232489.571392536,205123.66938591003,3105951.20459795,2,59,20.111612505200632
188381.6246986389,1822663.0941927435,303199.12481307983,2649839.711368084,1,3,15.038447059254297
