D_ORIXCOOR,D_ORIYCOOR,D_DESTXCOOR,D_DESTYCOOR
107223.8,1417727.9,373682.4,2524421.2
262767.5,946675.7,289530.2,2526760.5
120575.85,3027311.5,254792.42,1069266.2
369166.9,4284311.0,400332.6,1627749.6
157491.83,1867011.6,185197.33,3750519.2
151409.92,1283396.6,394662.88,3288609.0
221015.4,1852498.6,135091.45,3536304.0
435648.9,3416833.0,238677.23,683840.25
160672.22,3923453.8,186151.77,1430858.1
354920.9,1288865.6,428686.34,3724464.8
440158.4,2181629.0,377812.97,261752.28
264814.66,2985170.5,290319.78,1934614.9
343184.16,3947949.5,290130.7,1024055.1
184201.83,3693092.2,196628.2,432794.22
276431.97,499164.0,158552.9,204108.17
339246.72,2045747.5,181995.08,2749363.5
350527.47,3879669.5,308939.56,4696447.5
142924.19,3424712.0,350280.1,1302704.4
231849.8,4708568.5,533162.1,1748451.9
403786.44,149128.16,130460.09,1808797.6
380659.16,4595431.5,529261.7,4407003.0
137492.08,1552874.5,419734.22,1663655.6
365158.34,377696.38,428703.4,418651.84
162930.8,184313.0,73673.39,1622716.4
298095.12,4513621.0,303019.12,1322119.0
272537.22,5068565.0,253336.4,2900442.0
291576.7,5077951.5,308180.88,4208204.0
202666.02,2722687.5,439251.12,1424974.6
240727.89,4163424.5,155712.2,1354984.6
447077.16,3541011.5,216970.81,3368389.0
321382.22,3085835.0,385779.9,3375130.0
257316.06,3936607.5,326526.44,3062379.5
223326.58,3912745.5,253316.67,629366.2
132198.2,1184276.2,247163.58,1409671.4
160160.36,2916041.8,368353.97,412418.28
161208.36,4388095.0,237309.47,3243955.0
353232.6,4051565.5,231180.89,282545.12
455366.22,4272604.0,191230.33,538143.0
174905.39,2548855.8,319623.53,3746006.0
186926.12,3295148.5,292165.47,1421072.6
436895.78,498471.12,432768.1,422696.4
218236.81,3909902.2,150672.16,3084869.0
390776.72,2304424.5,368517.34,4233001.5
471419.25,886350.44,287149.9,4334982.5
111160.47,2018761.5,126750.29,1964824.6
261542.14,2686174.8,218965.36,2881580.0
252696.28,795826.44,107905.5,2080969.8
402017.97,3027269.5,412636.88,3145453.5
437855.2,4074909.0,411978.44,2943457.8
297749.62,1768922.4,105678.55,1660682.6
461813.7,4938716.0,368260.84,2882478.8
210944.9,3218848.5,141173.08,446510.66
414557.5,1232107.8,100965.27,671719.94
535969.6,4921768.0,491326.28,553520.6
459955.8,3633956.2,421916.56,3081548.5
143719.44,1373379.9,345989.62,4212008.5
443962.2,3741029.0,223164.02,4282007.0
363312.6,4837216.0,220066.53,2195034.0
133176.17,2850036.0,273798.28,3491225.0
184473.36,2494023.8,424969.2,3663307.0
129704.67,2720486.5,219039.45,1463281.4
211135.28,1320990.1,249169.19,1123995.9
110642.94,1936072.5,205596.98,3262067.0
338869.4,3305351.0,309979.66,3672470.2
197835.72,1927132.6,126920.78,3975075.5
254042.47,3491300.5,456030.4,930108.5
193982.9,4884926.5,363785.22,1407952.6
279260.6,1727783.4,277638.3,2698007.8
270400.8,4391042.5,190285.36,2679714.8
307901.72,4937532.0,436428.78,1546631.6
169941.16,1931324.9,187924.69,1024904.6
217189.67,2570767.8,132214.11,188154.7
231736.17,1889925.6,428776.16,2373171.5
230396.55,3230363.5,273860.84,4708868.0
371604.28,836012.4,197475.98,4030266.0
337213.16,1070719.6,239309.48,1278725.2
290636.2,4026694.2,267705.78,2945317.5
175656.16,1436854.4,338613.62,585322.0
374100.16,2570507.0,146277.52,480819.1
134614.2,619580.3,301052.5,275880.78
455248.22,3689507.5,194241.11,456707.66
443640.84,3281024.0,346321.28,3196862.0
444932.84,348006.4,181763.03,633710.9
166123.25,505191.16,345610.47,2863743.8
100696.984,1282296.6,132843.14,3387874.0
317369.1,823811.5,155451.67,3933034.0
349970.97,732722.94,358313.6,3889674.8
349091.16,4121134.8,483372.6,2630065.8
228028.69,3170744.0,214227.45,3681597.5
444578.97,4906322.0,505397.16,732621.6
398272.7,3560718.2,253116.83,4174470.0
143023.67,1492842.9,185245.8,3761638.2
412432.97,4758184.0,169326.08,3893593.8
247721.73,4087089.2,250799.84,221402.58
127655.45,2719783.5,423720.34,3648929.5
422303.6,4043144.2,367606.44,396779.03
254740.89,335479.22,250210.89,2295253.0
286618.66,4229264.0,195425.36,2992222.5
162564.39,1329894.6,180983.81,3039663.0
218987.84,4080384.5,512098.78,1189429.9
331202.03,1850035.1,195873.89,1018155.75
160469.69,2823607.5,460393.12,2073909.6
445028.44,4202382.0,216119.23,3308793.0
239479.7,2064965.5,267560.8,2261386.0
165642.73,2726843.2,207580.33,1611440.2
273659.28,3341822.2,157805.5,2569785.5
226023.08,1248310.8,331865.6,3629610.0
443722.47,4295978.5,281759.16,4261307.0
457088.06,4579327.0,272685.97,1719409.9
167405.39,4445018.0,476264.16,2239300.5
220864.08,98496.98,352411.28,2022349.4
332194.25,1122479.4,168476.06,1151740.6
137582.92,3461649.0,413386.84,2332502.8
422799.4,728850.56,230259.39,4239695.5
197515.62,3869951.5,232368.36,322159.3
180900.08,1886336.8,259035.97,4373813.5
269429.6,252944.88,183477.52,3751923.0
170415.6,3099476.5,399298.06,2217768.0
258177.86,2556924.0,189456.52,3524584.2
189970.72,2367136.0,199311.9,1896227.5
198201.11,3492183.5,481999.06,3305165.5
203537.53,1077323.5,426354.75,76529.82
288992.03,319119.7,346034.03,2247740.8
450880.72,458873.03,375729.75,415491.9
379046.03,2146685.0,283399.72,2266252.2
426237.9,3782568.0,496307.47,1546492.0
377819.6,3379147.2,224298.05,908130.25
221500.67,3796777.5,387243.4,548674.9
206854.61,137746.19,379863.47,652761.5
429167.44,4334887.0,294260.22,3285421.0
237297.03,3500124.5,193599.44,4604415.5
298262.6,4135461.5,206289.62,435011.06
288186.34,3469142.5,192508.17,3662066.0
372521.5,3970743.5,194503.3,4503646.0
202889.14,3025653.5,206936.7,2840337.0
324273.4,111373.164,407833.78,2470703.0
167070.3,1959764.9,365725.78,3246044.0
85400.75,1460157.6,326485.78,2588949.5
233188.17,752871.56,191230.9,2652152.5
442532.78,445164.84,403325.2,277714.9
239924.7,4565487.0,355440.66,524849.1
419400.03,680884.7,291715.75,2748083.5
167128.27,117781.3,266756.72,1749251.1
297173.6,415322.66,125896.98,2890606.2
319373.7,288053.22,153345.11,3072922.2
219710.05,610620.3,437100.44,972382.3
230919.44,3472659.8,217069.52,1773851.8
449207.66,255692.27,293748.2,3890969.5
331132.66,282385.4,261100.12,280419.4
139954.31,3049274.5,144451.05,1742444.0
448651.2,3455388.2,491170.0,3625797.0
191408.42,2769083.0,246326.83,1644299.9
274087.28,2968411.2,226647.9,527381.7
225111.58,4999261.0,228266.67,959350.4
188438.02,913086.6,310842.94,3570899.5
105024.75,1747597.4,76741.54,966494.9
381881.75,3342240.5,262751.25,1578144.5
211342.27,2348264.2,278056.0,199245.95
177831.8,3179604.2,367409.34,3054658.5
129446.53,1606923.4,282498.16,3921355.5
327096.75,4774455.0,383621.28,3340687.0
508531.03,2265552.0,442320.56,1707082.1
309176.7,3748728.5,460284.1,1811847.4
236354.17,5036246.0,220176.61,2830912.2
264822.22,2322958.0,210786.39,1888392.6
471615.88,465038.06,263444.88,3773387.5
411221.56,2084446.6,396514.34,4176214.0
483385.03,3512226.5,453575.9,1747810.8
421952.66,4011029.0,160867.27,3135738.8
369847.78,392215.78,156802.17,305031.72
306765.22,661367.06,97998.555,1516552.4
482362.75,179611.03,336227.6,4790398.5
456368.84,3532220.8,188105.52,598468.75
51231.453,729642.06,46914.26,905074.8
420507.62,4848644.0,183657.16,1979081.1
348260.3,3780533.5,381044.66,2742750.5
287495.78,216069.69,102256.32,2128635.0
473259.97,2851618.8,264417.1,3044641.0
377730.25,4318741.0,148991.47,1601560.2
171951.98,1494812.4,95675.29,2991174.0
269449.53,3293305.0,401178.97,325605.6
274325.9,4710595.0,365815.78,2513511.0
195572.86,3646911.5,245427.55,4309474.0
263262.88,148688.73,296958.47,2690026.0
169123.52,1144659.6,82741.13,339851.03
337052.72,3837052.0,195400.67,1666788.8
172013.14,2406563.0,121220.79,1676208.2
490676.34,1059657.4,431471.6,4381551.0
300609.56,4678222.0,272101.6,779167.4
365909.9,2707692.5,292657.6,3257530.0
190053.25,1345137.9,390985.84,4610121.0
495148.16,3655955.5,410866.4,2787273.2
433902.28,3662564.2,218443.27,3096656.5
443157.34,4788582.0,375422.97,4300279.0
296001.88,3761257.5,291666.0,3683186.5
516038.72,4623351.0,504472.53,1527047.6
498333.1,4369165.0,282865.66,2211864.0
132034.22,3155029.0,139308.1,2716360.2
445198.16,579546.8,318337.22,1961341.9
421654.9,816703.3,205751.52,2246795.0
248296.36,1051140.8,140909.31,3796337.2
215529.89,3491191.8,260162.3,4455269.0
395109.1,4211105.5,494009.03,3078115.0
421864.25,1206375.9,167433.67,2248149.8
401154.9,4741990.0,441956.56,774436.4
439784.4,3733990.0,222815.36,1848290.6
205104.02,3177596.2,232552.8,2336848.0
346281.84,2111120.5,144292.3,2356356.0
195246.98,1438258.5,208205.8,1686035.4
447315.22,4093925.5,260717.39,2085550.4
453669.03,1730356.2,239824.47,3352546.5
214211.25,513394.34,367592.03,3589633.5
284597.7,475621.6,315542.0,2350765.2
195017.83,1604669.2,476483.22,877123.0
466212.72,2201612.0,440547.97,4600883.0
199708.73,4507595.0,330466.66,3912374.0
150194.23,3156201.5,366692.47,2744100.0
199856.02,3887490.5,477786.78,3761095.8
170475.31,817283.44,410607.7,4057388.0
89648.84,1564105.9,148033.17,2611220.0
260075.42,879768.94,163077.7,4529934.0
159435.47,1965944.1,443293.66,386302.53
293507.47,3182685.0,188844.89,4299777.0
207417.2,4079008.8,259022.89,489508.7
307644.2,1021500.0,390628.72,3158557.0
388012.28,1070257.9,226986.66,3540355.5
327751.4,1488032.9,185008.7,1523334.6
427327.47,3910120.5,231579.08,4720653.0
453564.0,2560591.0,141674.67,1416152.9
264609.66,4564932.0,496868.03,3599644.5
281651.72,3955781.0,420937.78,2056304.4
196622.81,97534.67,203706.77,1697759.9
304998.75,4602025.0,509892.53,2401767.2
433491.4,363344.28,362646.28,3651848.2
185869.86,3888692.8,376572.0,690403.1
496451.97,3394286.0,479828.9,3936844.0
131945.31,1886538.4,461014.9,3926120.2
421029.8,4682406.5,382215.4,1599880.9
474850.0,4321070.5,312707.28,4572805.0
329326.28,2452878.2,162680.45,2557582.8
123254.76,118113.06,275401.97,1024272.9
377044.53,4083212.5,219941.14,2145663.0
387875.34,3275029.5,316737.4,3190097.8
376868.0,4008452.5,392309.34,2985225.8
333182.75,949309.7,254853.6,746814.06
138039.14,841068.8,290073.25,2271780.2
384215.94,601082.56,351005.03,2927490.5
289602.7,3582426.0,474985.47,1616213.9
132241.75,414650.47,291709.53,2919361.0
263934.6,1462512.6,266699.34,1490875.6
222194.67,530918.2,166026.42,940484.4
132681.27,1721399.8,365960.97,497937.0
310909.3,2194121.5,106783.555,518990.9
348166.88,1411005.9,167798.44,4672983.0
283566.56,1390229.2,421202.34,1019966.25
189935.19,2582030.5,324488.7,4094677.5
182757.77,1494407.5,82450.08,2603000.5
136041.95,976897.56,310553.78,1480781.6
399533.1,4086518.5,238142.64,259645.16
446557.78,4487295.0,220628.28,695213.06
115204.59,2370539.2,302079.25,2137312.8
431364.53,1928939.2,399813.12,3358652.0
218326.69,184072.0,280278.75,3906128.5
256352.11,2691594.5,375819.2,275797.47
416099.78,4857584.0,226718.55,4713369.0
411601.06,3460068.2,290261.9,942968.1
147907.08,724837.1,114790.63,2652465.0
132336.31,2584801.5,133936.72,3514619.5
250913.92,1272132.6,456382.34,164829.73
347852.9,3684195.8,218124.23,3356232.0
245052.61,4305882.5,406153.94,666662.9
211934.61,186868.12,193086.4,3782573.0
289384.5,1978597.6,331684.9,4466278.0
256343.27,4032866.5,267633.03,1758093.4
451848.78,3778006.0,261700.53,555096.4
329757.34,2649946.0,340022.84,1182547.9
261993.42,1059295.1,77757.87,1132713.9
175592.16,2346257.5,187572.73,1801404.1
405575.4,4045263.2,345135.03,2307728.5
425189.16,1380360.4,331378.12,3622000.0
270890.22,2074502.4,287045.03,4156589.8
343101.22,4592050.0,327643.97,843454.1
200110.11,4324391.0,185732.45,2339087.5
159031.44,2494972.0,199516.42,1602441.4
239375.7,1557810.8,191739.34,1897908.9
476417.94,4139839.2,236670.64,1078222.4
278194.06,603922.7,424171.03,3450459.5
268498.6,2696008.2,368471.47,2623223.0
381790.66,3967475.0,317708.72,4340922.5
504416.47,253173.39,462630.66,4756976.0
450843.72,4342563.0,174995.05,3267692.5
459995.22,2828847.0,480204.1,1741186.2
100860.49,1113580.9,383616.1,1477827.5
227101.7,2430699.5,411522.28,1111706.9
417678.2,872841.8,223683.17,1706888.4
119974.0,2316243.5,333030.12,852662.4
320193.53,4244296.0,503534.84,709235.4
271567.22,1762306.8,277273.25,4115236.0
450527.25,2147747.8,227240.27,3963189.5
286385.2,1777646.9,169873.45,1352795.6
102583.1,341480.75,92289.29,2334964.0
318134.6,5020201.5,449108.44,4736017.0
217698.12,1571583.0,203602.23,225064.0
385129.7,4721192.0,505327.66,3020899.0
114215.01,906042.7,309501.16,250345.95
151659.02,2359321.5,336781.97,1737804.0
247979.92,3433602.8,450106.06,1067765.0
99949.27,1100761.4,89595.586,259765.98
123824.33,2424584.5,424221.4,951004.4
302597.72,4260052.0,343791.47,1207027.1
296271.16,4426300.0,285211.78,839790.5
342325.16,2654924.5,142367.2,2065574.6
166598.17,2886334.0,303306.44,2511713.2
261425.64,3874812.5,496386.28,4195172.5
171017.62,4321544.0,228945.11,4521258.5
151384.02,1710334.1,204985.2,517212.16
159312.61,537013.7,234834.7,2490028.0
392496.2,2865994.0,232528.25,2345443.5
239640.88,4044280.2,259299.3,411735.03
211906.45,1513268.0,407015.16,795126.0
328242.4,3598608.2,380749.84,539711.1
187611.22,692172.75,433088.7,4478505.0
430722.9,4390021.0,225282.89,1749094.9
235194.39,2170018.0,292587.56,694421.0
144750.61,1659014.8,106695.51,2967094.5
397460.56,218011.92,295272.03,2037654.1
361159.78,2544264.0,421040.47,1794978.6
127837.06,794481.56,130559.07,3449378.0
182965.95,112679.9,161438.86,813404.1
395138.44,1532038.1,389605.25,449401.28
375564.56,2450621.5,182818.31,2302671.5
182383.36,1822318.2,372498.84,777534.6
450423.53,2484387.0,280719.1,2868829.2
405392.5,2903644.0,390911.28,275166.16
259485.53,2679157.5,209563.81,433911.38
368367.0,213535.94,396767.53,3584214.5
475893.6,4671639.0,241257.73,4306816.0
345491.22,3695413.2,179075.27,4597266.5
207820.31,3582310.2,149208.88,844349.94
399858.28,4846012.0,523091.0,4061827.8
463374.84,4241410.0,292136.25,1684671.8
380068.0,4037306.5,134206.5,1765168.1
406217.44,1167590.4,139791.64,797108.56
152975.34,441499.28,176506.2,1145055.2
409821.8,1759040.4,245206.12,621369.6
395456.8,1713657.9,242028.61,3629524.0
393321.12,3195689.2,342572.72,206085.64
222096.64,373195.88,359136.44,124852.35
141774.02,2834794.2,356812.97,3981542.5
130523.65,2322582.0,342895.44,2604751.5
189437.39,3510772.5,129649.95,2477401.0
236533.72,996246.56,255186.52,3791487.0
451314.22,4170116.5,168373.0,970693.5
119974.74,1146247.6,130559.51,3671847.5
402152.22,1862167.0,467715.97,3679841.0
268873.22,510203.72,227380.38,2217184.0
347877.22,2820507.8,346469.47,173379.61
237436.45,403736.47,394553.97,4039431.5
467576.84,798535.44,357000.84,496989.6
209508.34,2795306.0,390581.22,3897432.5
140981.92,677440.94,290868.94,2811234.0
325904.8,1886727.1,190610.05,1752695.2
286831.72,2861558.5,438320.25,3550471.5
442079.34,507368.1,436406.78,3299930.5
310763.28,3618883.5,176032.06,859292.0
387394.5,3997621.0,260117.83,2287795.0
191648.17,4960244.0,347313.16,2370103.0
434792.03,1511566.9,211320.39,4359992.0
396921.6,4596318.0,374866.88,286350.4
377730.78,3074277.5,353184.1,2227899.2
157506.39,418361.66,243747.33,3142044.5
155542.05,3895347.5,338136.72,1640389.1
115268.66,1791954.5,401598.72,3387433.0
350285.62,2937644.0,313325.78,3680312.5
166433.48,3158589.2,175139.92,261647.42
168249.22,263955.53,232262.45,1076947.9
309252.62,303454.97,229069.27,2752091.5
286303.12,4454320.0,494171.97,3688805.0
361808.66,4135453.8,204023.75,2629638.5
154429.16,184973.47,374999.1,2025209.2
355927.47,3957695.0,328834.16,3886969.0
257835.4,599546.3,269400.75,82339.734
228506.86,1416897.1,466884.72,3684007.0
339219.56,205566.48,257989.03,3572479.8
271162.3,2980997.0,450096.12,588810.6
438122.4,3944792.5,409192.72,1973829.4
217075.5,4543328.5,319430.9,3462190.5
119994.875,92374.65,153530.92,2133309.8
188635.47,831753.3,259226.9,1603011.5
199890.12,4013336.0,332823.0,1486993.4
276405.28,1887433.4,461484.6,4631992.0
138182.27,2574324.2,428870.53,950856.25
286522.78,3228877.0,149043.36,2256639.0
320147.62,427863.16,111418.6,496621.75
274984.9,3469470.5,324862.34,3408589.8
157373.89,3379189.8,195449.08,4360481.0
267651.38,1275276.8,325974.3,4024326.5
225678.28,4093011.0,214841.7,1030693.2
444694.47,2136886.5,283992.12,1387202.9
492631.2,4151590.2,482708.06,3185284.5
405832.12,2087813.9,378462.84,311820.16
463242.4,2822511.8,209904.5,1527015.2
349335.53,107765.97,184428.88,279374.6
290993.22,2692847.5,428524.53,1852615.4
419085.53,4947367.0,185268.36,2802356.0
238774.3,2444146.8,163203.45,168076.05
281754.78,5090694.0,270025.8,3968075.0
469902.5,3526498.2,467235.84,1562478.2
357665.75,3582818.5,487271.66,3726160.0
382284.8,4427599.0,186180.7,610762.75
500307.22,3717156.2,371072.4,1334043.0
455363.62,2611239.0,194742.78,2706163.0
260352.12,1625755.4,100645.64,1753945.4
259709.02,4287830.0,345716.66,677925.75
166057.14,2920574.5,146660.86,4039989.5
226729.05,2970363.5,468857.22,883828.75
408605.7,1841919.6,353456.97,1997772.1
125864.89,2295764.2,181637.55,3215599.2
494224.0,4165253.2,260683.02,432134.72
312901.22,1679389.1,204934.02,1712184.2
384298.25,4164094.0,417432.8,1268865.9
424400.1,3679017.0,261219.11,2108550.0
240799.98,3567878.0,308587.3,1582790.8
459751.22,4968516.0,383017.56,1566172.0
344923.66,639794.4,94006.2,1735149.9
310802.47,3270964.0,428088.4,2210085.5
342686.4,4349805.0,386650.1,4002962.2
387141.97,421070.16,301577.28,4480631.0
194135.56,382262.8,194796.25,2487386.5
405311.6,2649670.5,240033.34,1116976.9
237146.2,405087.0,237891.89,2702778.0
220715.64,3311355.5,276469.2,3931927.0
264632.5,4257030.0,229359.28,2366020.8
460826.22,3811185.5,199905.22,2173069.2
411867.22,2544300.0,363187.75,743782.4
338805.38,560007.56,193950.9,2386790.0
200250.11,2370497.5,355582.6,3248802.8
81760.875,301823.9,283424.06,1028281.75
212118.45,562210.44,188521.06,1579715.1
268265.22,4300982.5,209360.9,2413065.2
328882.7,2763156.5,199962.14,240669.52
369104.94,889167.2,181310.56,4334416.0
492486.9,3738950.0,489191.47,1258874.9
472808.53,1146475.1,220010.95,406742.12
115595.43,1919229.4,231281.05,3163251.0
155761.83,972332.2,381265.3,229802.7
436773.16,4865020.0,251562.17,1336657.6
349684.5,4774105.5,263151.9,3989499.5
492657.44,189790.66,463254.03,4587556.5
173077.94,914680.94,378094.66,4118125.0
88619.31,1831881.9,302826.47,659622.5
408384.94,3159241.5,394749.78,2806048.5
399302.22,1058093.4,465104.34,3357443.0
97656.66,822315.0,269250.66,373177.75
213764.16,3790351.0,206740.95,1532438.9
329547.66,4973665.0,366001.22,3676830.5
154004.33,2419239.5,292711.03,346814.6
369600.28,3656362.0,351429.9,2298270.0
216811.52,234562.53,206295.64,2518958.5
310052.56,1154097.2,145947.45,3995370.0
532402.06,4832152.0,440901.47,1468258.8
181379.02,905423.7,125294.98,772594.4
338183.72,1888593.4,277688.56,1807555.1
410652.97,2692484.0,235947.52,480238.7
391875.66,4581426.0,491387.7,3344098.5
362108.0,3456031.2,379824.34,2607082.0
235843.19,4628188.0,233452.58,323866.9
223263.52,3838581.2,482949.34,1870875.9
361187.6,3496656.5,318767.97,3955045.5
191892.86,908841.4,167467.39,90186.664
334793.88,4834889.0,531556.56,1917839.1
